Ticker: NVDA  Created on: 11/30/2016 8:26:04 PM,,,,,,,,,,,Ticker: AMD  Created on: 11/30/2016 8:26:02 PM,,,,,,,,,,
Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding,Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding
20061205,36.59,36.810001,36.190001,36.599999,16583800,22.709523,0,1,29.6497615,-999,20061205,21.040001,21.49,21.040001,21.34,16962900,21.34,0,1,21.1900005,-999
20061204,36,37.439999,35.870001,36.98,15539200,22.945306,0,1,29.472653,-999,20061204,21,21.33,20.65,21.040001,17967300,21.040001,0,1,21.0200005,-999
20061201,36.580001,36.63,35.219999,35.539999,19625200,22.051816,0,1,29.3159085,-999,20061201,21.299999,21.530001,20.41,20.690001,32273900,20.690001,0,1,20.995,-999
20061130,36.500001,37.290001,36.060001,36.99,14590800,22.95151,0,1,29.7257555,-999,20061130,21.530001,21.940001,21.120001,21.57,23809500,21.57,0,1,21.5500005,-999
20061129,36.300001,36.940001,36.16,36.500001,14494800,22.647476,0,1,29.4737385,-999,20061129,22.15,22.190001,21.33,21.41,21208700,21.41,0,1,21.78,-999
20061128,35.189999,36.289999,34.640001,35.969999,12024100,22.318622,0,1,28.7543105,-999,20061128,21.85,22.09,21.610001,21.93,15159400,21.93,0,1,21.89,-999
20061127,36.759999,37.250001,35.059999,35.310001,14632300,21.909107,0,1,29.334553,-999,20061127,21.719999,22.33,21.620001,21.83,24453600,21.83,0,1,21.7749995,-999
20061124,36.529999,37.06,36.2,36.98,3608400,22.945306,0,1,29.7376525,-999,20061124,21.58,21.969999,21.540001,21.799999,5400800,21.799999,0,1,21.6899995,-999
20061122,36.220001,36.75,36.030001,36.71,6006400,22.777776,0,1,29.4988885,-999,20061122,21.549999,21.85,21.299999,21.77,15604100,21.77,0,1,21.6599995,-999
20061121,36.770001,36.83,35.84,36.089999,9684600,22.393079,0,1,29.58154,-999,20061121,21.41,21.65,21.049999,21.24,19988900,21.24,0,1,21.325,-999
20061120,35.870001,36.860001,35.6,36.660001,15215800,22.746753,0,1,29.308377,-999,20061120,21.41,21.559999,21.209999,21.440001,16080000,21.440001,0,1,21.4250005,-999
20061117,35.969999,36.420001,35.750001,36.32,9040200,22.535789,0,1,29.252894,-999,20061117,21.51,21.700001,21.309999,21.450001,14740800,21.450001,0,1,21.4800005,-999
20061116,35.910001,36.35,35.6,36.220001,11429500,22.473742,0,1,29.1918715,-999,20061116,21.9,21.950001,21.379999,21.74,17887400,21.74,0,1,21.82,-999
20061115,36.249999,36.75,35.56,35.76,12297300,22.188322,0,1,29.2191605,-999,20061115,21.469999,21.92,21.35,21.709999,25125400,21.709999,0,1,21.589999,-999
20061114,35.870001,36.43,35.099999,36.36,15713200,22.560609,0,1,29.215305,-999,20061114,21.049999,21.41,20.790001,21.34,23649100,21.34,0,1,21.1949995,-999
20061113,34.509999,36.100001,34.5,36,21307000,22.337236,0,1,28.4236175,-999,20061113,21.059999,21.370001,21.01,21.200001,17101500,21.200001,0,1,21.13,-999
20061110,34.989999,35.160001,33.569999,34.439999,32929800,21.369289,0,1,28.179644,-999,20061110,20.83,21.16,20.82,21.07,12329600,21.07,0,1,20.95,-999
20061109,35.310001,36.2,34.989999,35.29,30193900,21.896696,0,1,28.6033485,-999,20061109,21.540001,21.6,20.799999,20.889999,21301800,20.889999,0,1,21.215,-999
20061108,33.860001,35.02,33.780001,34.600001,16208100,21.468567,0,1,27.664284,-999,20061108,21.379999,21.5,20.84,21.25,20653000,21.25,0,1,21.3149995,-999
20061107,33.839999,34.46,33.649999,34.1,13831300,21.158327,0,1,27.499163,-999,20061107,21.4,21.98,21.4,21.559999,18720300,21.559999,0,1,21.4799995,-999
20061106,32.69,34.039999,32.280001,33.59,18490000,20.841883,0,1,26.7659415,-999,20061106,21.120001,21.48,21.059999,21.389999,17919800,21.389999,0,1,21.255,-999
20061103,32.320001,32.64,31.800001,32.6,13701700,20.227609,0,1,26.273805,-999,20061103,20.950001,21.09,20.809999,20.879999,17719200,20.879999,0,1,20.915,-999
20061102,32.33,33.030001,31.520001,31.960001,21573600,19.830503,0,1,26.0802515,-999,20061102,20.620001,21.059999,20.559999,20.85,16829700,20.85,0,1,20.7350005,-999
20061101,34.410001,34.73,31.7,32.179999,29413500,19.967007,0,1,27.188504,-999,20061101,21.24,21.34,20.67,20.73,23508500,20.73,0,1,20.985,-999
20061031,33.489999,34.869999,33.32,34.869999,24904300,21.636095,0,1,27.563047,-999,20061031,21.32,21.57,20.950001,21.27,17571200,21.27,0,1,21.295,-999
20061030,32.6,33.35,32.25,32.77,11989800,20.33309,0,1,26.466545,-999,20061030,20.959999,21.5,20.82,21.32,19939700,21.32,0,1,21.1399995,-999
20061027,33.839999,34.589999,32.000001,32.379999,14174700,20.091103,0,1,26.965551,-999,20061027,21.35,21.790001,20.74,20.860001,28098900,20.860001,0,1,21.1050005,-999
20061026,32.88,33.95,32.88,33.839999,9167200,20.997002,0,1,26.938501,-999,20061026,21.25,21.68,21,21.5,33031400,21.5,0,1,21.375,-999
20061025,32.809999,33.300001,32.259999,32.8,9735900,20.351704,0,1,26.5808515,-999,20061025,20.35,20.93,20.35,20.83,30140000,20.83,0,1,20.59,-999
20061024,31.640001,32.859999,31.549999,32.499999,12982200,20.16556,0,1,25.9027805,-999,20061024,20.48,20.639999,20.280001,20.32,37597100,20.32,0,1,20.4,-999
20061023,31.720001,32.49,31.5,31.58,7006200,19.59472,0,1,25.6573605,-999,20061023,20.219999,20.870001,20.15,20.24,34231700,20.24,0,1,20.2299995,-999
20061020,32.41,32.430001,31.330001,31.789999,8986900,19.72502,0,1,26.06751,-999,20061020,21.18,21.18,20,20.120001,51593200,20.120001,0,1,20.6500005,-999
20061019,31.439999,32.400001,31.19,32.160001,11826000,19.954598,0,1,25.6972985,-999,20061019,21.99,22,20.91,21.01,96497700,21.01,0,1,21.5,-999
20061018,32.899999,33.249999,31.330001,31.560001,20568700,19.582311,0,1,26.241155,-999,20061018,24.799999,25.16,24.08,24.23,40929500,24.23,0,1,24.5149995,-999
20061017,33.16,33.39,32.099999,32.419999,13162600,20.115922,0,1,26.637961,-999,20061017,24.82,24.9,24.07,24.48,22547600,24.48,0,1,24.65,-999
20061016,33.879999,34.429999,33.110001,33.71,11974200,20.91634,0,1,27.3981695,-999,20061016,25.35,25.690001,25.139999,25.379999,17730800,25.379999,0,1,25.3649995,-999
20061013,32.37,33.959999,31.840001,33.770001,14604700,20.95357,0,1,26.661785,-999,20061013,24.57,25.4,24.57,25.23,19364900,25.23,0,1,24.9,-999
20061012,32.53,33.150001,32.01,32.48,10368000,20.153151,0,1,26.3415755,-999,20061012,24.450001,24.719999,24.040001,24.690001,19510400,24.690001,0,1,24.570001,-999
20061011,32.000001,32.92,31.509999,32.350001,12048600,20.07249,0,1,26.0362455,-999,20061011,23.08,24.559999,22.870001,24.27,29329600,24.27,0,1,23.675,-999
20061010,32.750001,32.88,31.800001,32.17,15616200,19.960803,0,1,26.355402,-999,20061010,23.209999,23.73,22.870001,23.139999,27698100,23.139999,0,1,23.174999,-999
20061009,30.860001,33.329999,30.770001,32.92,23307600,20.426162,0,1,25.6430815,-999,20061009,24.25,24.620001,22.950001,23,34081800,23,0,1,23.625,-999
20061006,30.249999,31.250001,30.16,30.930001,14840200,19.19141,0,1,24.7207045,-999,20061006,24.66,24.799999,23.959999,24.01,17299800,24.01,0,1,24.335,-999
20061005,30.959999,31.27,30.12,30.2,16567000,18.738459,0,1,24.849229,-999,20061005,24.799999,25.24,24.6,25.110001,17304500,25.110001,0,1,24.955,-999
20061004,28.34,31.090001,28.26,31.079999,36509500,19.28448,0,1,23.81224,-999,20061004,24.1,25.1,23.950001,25.030001,17869600,25.030001,0,1,24.5650005,-999
20061003,28.3,28.520001,27.67,28.3,22692300,17.55955,0,1,22.929775,-999,20061003,24.5,24.51,23.790001,24.129999,19087300,24.129999,0,1,24.3149995,-999
20061002,29.45,29.64,28.600001,28.840001,16186000,17.894609,0,1,23.6723045,-999,20061002,24.67,25.049999,24.4,24.809999,17817400,24.809999,0,1,24.7399995,-999
20060929,29.77,30,29.430001,29.590001,9347200,18.359968,0,1,24.064984,-999,20060929,25.33,25.5,24.780001,24.85,12730500,24.85,0,1,25.09,-999
20060928,28.960001,29.69,28.829999,29.57,16183600,18.347558,0,1,23.6537795,-999,20060928,25.059999,25.299999,24.66,25.07,21517300,25.07,0,1,25.0649995,-999
20060927,30.140001,31.1,29.849999,30.140001,14453500,18.701232,0,1,24.4206165,-999,20060927,25.85,26.51,25.27,25.32,26580300,25.32,0,1,25.585,-999
20060926,30.850001,30.930001,29.84,30.23,12903000,18.757074,0,1,24.8035375,-999,20060926,26.6,26.809999,25.65,25.99,25080200,25.99,0,1,26.295,-999
20060925,30.260001,31.010001,29.440001,30.879999,17112100,19.160384,0,1,24.7101925,-999,20060925,26.4,27.17,25.74,26.77,22638500,26.77,0,1,26.585,-999
20060922,30.63,30.820001,29.470001,29.809999,16333300,18.496472,0,1,24.563236,-999,20060922,26.799999,26.83,25.639999,26.209999,24657600,26.209999,0,1,26.504999,-999
20060921,30.940001,31.250001,30.43,30.719999,13477600,19.061108,0,1,25.0005545,-999,20060921,27.58,27.9,26.84,26.98,16596600,26.98,0,1,27.28,-999
20060920,30.27,31.010001,30.209999,30.970001,12797100,19.216229,0,1,24.7431145,-999,20060920,27.219999,27.559999,27.049999,27.379999,13193700,27.379999,0,1,27.299999,-999
20060919,30.48,30.700001,29.630001,29.88,17701300,18.539906,0,1,24.509953,-999,20060919,27.25,27.32,26.41,26.93,14328100,26.93,0,1,27.09,-999
20060918,29.64,30.729999,29.550001,30.679999,19847400,19.036289,0,1,24.3381445,-999,20060918,26.58,27.51,26.52,27.32,16687500,27.32,0,1,26.95,-999
20060915,29.09,29.699999,28.949999,29.56,16244100,18.341353,0,1,23.7156765,-999,20060915,27.41,27.65,26.52,26.530001,18196900,26.530001,0,1,26.9700005,-999
20060914,28.960001,29.499999,28.610001,28.989999,10720300,17.987679,0,1,23.47384,-999,20060914,26.67,27.370001,26.639999,27.02,14117800,27.02,0,1,26.845,-999
20060913,28.94,29.48,28.85,29.099999,11907100,18.055932,0,1,23.497966,-999,20060913,26.58,27.42,26.389999,27.15,23290100,27.15,0,1,26.865,-999
20060912,27.999999,29.05,27.930001,28.869999,12460800,17.913222,0,1,22.9566105,-999,20060912,26.07,26.67,25.799999,26.48,23310500,26.48,0,1,26.275,-999
20060911,27.08,28.450001,26.77,28.130001,14956600,17.454069,0,1,22.2670345,-999,20060911,25.48,26.07,25.360001,25.66,18258900,25.66,0,1,25.57,-999
20060908,28.050001,28.170001,27.089999,27.700001,11199400,17.187263,0,1,22.618632,-999,20060908,24.76,25.82,24.65,25.799999,24531600,25.799999,0,1,25.2799995,-999
20060907,26.630001,28.22,26.339999,27.609999,18570900,17.131419,0,1,21.88071,-999,20060907,23.889999,25.01,23.719999,24.59,31462700,24.59,0,1,24.2399995,-999
20060906,27.999999,28.039999,27,27.070001,12339300,16.796361,0,1,22.39818,-999,20060906,25.85,26.139999,24.51,24.530001,20874100,24.530001,0,1,25.1900005,-999
20060905,27.98,28.610001,27.569999,28.5,13733800,17.683645,0,1,22.8318225,-999,20060905,25.200001,26.23,24.84,26.219999,22184000,26.219999,0,1,25.71,-999
20060901,28.680001,28.909999,27.780001,27.890001,15143500,17.305154,0,1,22.9925775,-999,20060901,25.25,25.25,24.51,24.66,11208800,24.66,0,1,24.955,-999
20060831,29.149999,29.280001,28.479999,29.109999,12781900,18.062137,0,1,23.606068,-999,20060831,25.209999,25.25,24.68,24.99,11156900,24.99,0,1,25.0999995,-999
20060830,28.789999,29.52,28.720001,29.219999,17039100,18.13039,0,1,23.4601945,-999,20060830,24.540001,25.16,24.450001,25.030001,14565000,25.030001,0,1,24.785001,-999
20060829,27.649999,28.760001,27.449999,28.629999,18199000,17.764307,0,1,22.707153,-999,20060829,23.950001,24.440001,23.700001,24.4,17463000,24.4,0,1,24.1750005,-999
20060828,26.92,28.170001,26.870001,27.39,19114000,16.994914,0,1,21.957457,-999,20060828,24.540001,24.84,23.85,23.92,17494700,23.92,0,1,24.2300005,-999
20060825,26.360001,26.950001,26.099999,26.48,5957800,16.430279,0,1,21.39514,-999,20060825,24.690001,24.959999,24.32,24.559999,11914100,24.559999,0,1,24.625,-999
20060824,26.360001,26.699999,25.94,26.56,6520000,16.479917,0,1,21.419959,-999,20060824,25.200001,25.309999,24.610001,24.76,15495200,24.76,0,1,24.9800005,-999
20060823,26.510001,26.779999,25.709999,26.29,12135300,16.312387,0,1,21.411194,-999,20060823,25.190001,25.719999,24.75,24.9,23522100,24.9,0,1,25.0450005,-999
20060822,26.270001,27.04,26.25,26.310001,11848200,16.324798,0,1,21.2973995,-999,20060822,23.9,25.219999,23.85,24.879999,39574100,24.879999,0,1,24.3899995,-999
20060821,26.950001,27,26.29,26.350001,12505500,16.349617,0,1,21.649809,-999,20060821,23.67,23.709999,23.290001,23.4,16747900,23.4,0,1,23.535,-999
20060818,26.950001,27.500001,26.01,27.36,16647400,16.976299,0,1,21.96315,-999,20060818,23.49,24.16,22.52,23.93,36283200,23.93,0,1,23.71,-999
20060817,27.009999,27.719999,26.65,26.92,20355600,16.703289,0,1,21.856644,-999,20060817,23.16,24.76,23.110001,24.200001,49238400,24.200001,0,1,23.6800005,-999
20060816,25.66,27.460001,24.999999,27.35,25731100,16.970095,0,1,21.3150475,-999,20060816,21.25,22.68,20.889999,22.57,24644700,22.57,0,1,21.91,-999
20060815,23.88,25.650001,23.65,25.520001,22554300,15.83462,0,1,19.85731,-999,20060815,20.35,20.93,20.18,20.870001,16278700,20.870001,0,1,20.6100005,-999
20060814,23.69,23.929999,23.15,23.280001,20235300,14.444747,0,1,19.0673735,-999,20060814,19.93,20.34,19.59,19.870001,14512700,19.870001,0,1,19.9000005,-999
20060811,22.4,24.009999,22.32,23.400001,40081800,14.519204,0,1,18.459602,-999,20060811,19.93,20,19.370001,19.780001,12434500,19.780001,0,1,19.8550005,-999
20060810,24.060001,24.300001,23.65,24.16,26803500,14.990767,0,1,19.525384,-999,20060810,19.77,20.190001,19.6,20.01,10918200,20.01,0,1,19.89,-999
20060809,24.820001,25.5,24.150001,24.329999,14617600,15.096248,0,1,19.9581245,-999,20060809,20.5,20.59,19.75,19.85,15280000,19.85,0,1,20.175,-999
20060808,23.9,24.850001,23.84,24.340001,15495100,15.102454,0,1,19.501227,-999,20060808,20.280001,20.690001,19.950001,20.120001,15635000,20.120001,0,1,20.200001,-999
20060807,23.57,24.009999,23.25,23.71,10903600,14.711552,0,1,19.140776,-999,20060807,20.280001,20.85,20.1,20.219999,13926100,20.219999,0,1,20.25,-999
20060804,24.959999,24.999999,23.37,23.989999,20455800,14.885286,0,1,19.9226425,-999,20060804,20.879999,21.200001,20.120001,20.469999,20483000,20.469999,0,1,20.674999,-999
20060803,22.8,24.940001,22.48,24.32,22264200,15.090044,0,1,18.945022,-999,20060803,19.459999,20.74,19.440001,20.450001,20863600,20.450001,0,1,19.955,-999
20060802,21.719999,22.99,21.67,22.88,18919300,14.196554,0,1,17.9582765,-999,20060802,19.26,20.030001,19.26,19.6,17210300,19.6,0,1,19.43,-999
20060801,21.87,21.91,20.849999,21.25,15024100,13.185175,0,1,17.5275875,-999,20060801,19.65,19.73,18.84,19.1,22481800,19.1,0,1,19.375,-999
20060731,22.429999,22.66,22.08,22.14,14869000,13.737401,0,1,18.0837,-999,20060731,19.280001,19.65,19.049999,19.389999,17236900,19.389999,0,1,19.335,-999
20060728,21.070001,22.710001,20.949999,22.670001,20382400,14.066254,0,1,17.5681275,-999,20060728,18,19.1,17.879999,19.1,20620200,19.1,0,1,18.55,-999
20060727,20.51,21.35,20.17,20.54,17358400,12.744635,0,1,16.6273175,-999,20060727,18.299999,18.620001,18.01,18.059999,19515400,18.059999,0,1,18.179999,-999
20060726,20.25,20.49,19.650001,20.25,12382900,12.564695,0,1,16.4073475,-999,20060726,17.879999,18.5,17.57,18.25,19998300,18.25,0,1,18.0649995,-999
20060725,19.8,20.460001,19.510001,20.25,14352600,12.564695,0,1,16.1823475,-999,20060725,17.48,18.049999,17.18,17.799999,27134700,17.799999,0,1,17.6399995,-999
20060724,18.43,20.01,18.33,19.56,24579400,12.136565,0,1,15.2832825,-999,20060724,17.620001,17.73,16.9,17.389999,57340500,17.389999,0,1,17.505,-999
20060721,18.559999,18.639999,17.63,17.77,15847900,11.025908,0,1,14.7929535,-999,20060721,19.780001,19.799999,18.23,18.26,41175600,18.26,0,1,19.0200005,-999
20060720,19.95,20.300001,19.18,19.21,12640000,11.919397,0,1,15.9346985,-999,20060720,21.9,22.1,21.16,21.65,30891800,21.65,0,1,21.775,-999
20060719,18.699999,19.84,18.559999,19.6,26388700,12.161384,0,1,15.4306915,-999,20060719,20.780001,21.66,20.379999,21.459999,18270200,21.459999,0,1,21.12,-999
20060718,18.42,18.97,17.76,18.780001,24483300,11.652592,0,1,15.036296,-999,20060718,20.709999,21.190001,20.08,20.549999,16583000,20.549999,0,1,20.629999,-999
20060717,17.59,18.010001,17.5,17.809999,12570100,11.050727,0,1,14.3203635,-999,20060717,21.35,21.780001,20.790001,20.92,15542500,20.92,0,1,21.135,-999
20060714,18.090001,18.190001,17.17,17.67,14303700,10.96386,0,1,14.5269305,-999,20060714,22.08,22.299999,21.23,21.6,13544500,21.6,0,1,21.84,-999
20060713,17.949999,18.4,17.67,17.76,13514500,11.019703,0,1,14.484851,-999,20060713,22.73,23.24,22.1,22.129999,18827200,22.129999,0,1,22.4299995,-999
20060712,19.08,19.3,18.210001,18.23,11525800,11.311329,0,1,15.1956645,-999,20060712,22.9,23.08,22.450001,22.84,17805600,22.84,0,1,22.87,-999
20060711,18.47,19.22,18.2,19.15,15014500,11.882169,0,1,15.1760845,-999,20060711,22.35,23.08,22.02,22.98,14584600,22.98,0,1,22.665,-999
20060710,19.42,19.56,18.36,18.53,11248000,11.497472,0,1,15.458736,-999,20060710,23.709999,23.91,22.33,22.51,15456500,22.51,0,1,23.1099995,-999
20060707,20.13,20.17,19.15,19.369999,13530700,12.018674,0,1,16.074337,-999,20060707,22.809999,23.799999,22.450001,23.559999,28935200,23.559999,0,1,23.184999,-999
20060706,20.63,20.829999,19.78,19.99,11765800,12.403371,0,1,16.5166855,-999,20060706,24.07,24.389999,23.66,23.83,12580200,23.83,0,1,23.95,-999
20060705,21.26,21.45,20.63,20.63,11492700,12.800477,0,1,17.0302385,-999,20060705,24.309999,24.43,23.83,23.9,11446500,23.9,0,1,24.1049995,-999
20060703,21.780001,21.800001,21.45,21.599999,4367400,13.402341,0,1,17.591171,-999,20060703,24.48,24.719999,24.24,24.6,4734200,24.6,0,1,24.54,-999
20060630,21.699999,22.04,21.130001,21.29,11706000,13.209994,0,1,17.4549965,-999,20060630,24.99,24.99,24.16,24.42,9432600,24.42,0,1,24.705,-999
20060629,20,21.49,19.93,21.49,17191600,13.334089,0,1,16.6670445,-999,20060629,24.1,24.879999,23.860001,24.809999,11132100,24.809999,0,1,24.4549995,-999
20060628,19.630001,20.88,19.12,20.56,20834400,12.757044,0,1,16.1935225,-999,20060628,24.33,24.459999,23.700001,23.889999,12024300,23.889999,0,1,24.1099995,-999
20060627,20.239999,20.260001,19.21,19.48,15212800,12.086927,0,1,16.163463,-999,20060627,24.66,24.66,23.459999,24.26,19713100,24.26,0,1,24.46,-999
20060626,20.280001,20.5,20.02,20.119999,7043400,12.484033,0,1,16.382017,-999,20060626,25.299999,25.379999,24.370001,24.66,11922100,24.66,0,1,24.9799995,-999
20060623,20.260001,20.73,20.07,20.31,8380000,12.601924,0,1,16.4309625,-999,20060623,25.75,25.790001,25.129999,25.139999,9197300,25.139999,0,1,25.4449995,-999
20060622,21.14,21.2,20.159999,20.300001,13308400,12.59572,0,1,16.86786,-999,20060622,25.41,25.889999,25.059999,25.370001,11220300,25.370001,0,1,25.3900005,-999
20060621,20.59,21.24,20.59,20.909999,11029300,12.974211,0,1,16.7821055,-999,20060621,24.860001,25.9,24.75,25.42,12169700,25.42,0,1,25.1400005,-999
20060620,20.43,21.150001,20.35,20.68,13395400,12.831502,0,1,16.630751,-999,20060620,24.9,25.299999,24.620001,24.870001,10471400,24.870001,0,1,24.8850005,-999
20060619,21.900001,22.01,20.96,21.010001,9701100,13.03626,0,1,17.4681305,-999,20060619,25.85,26.02,24.9,24.950001,10916900,24.950001,0,1,25.4000005,-999
20060616,22.08,22.14,21.45,21.659999,12586200,13.43957,0,1,17.759785,-999,20060616,26.110001,26.379999,25.5,25.639999,11823900,25.639999,0,1,25.875,-999
20060615,21.190001,22.3,21.02,22.23,20933400,13.793243,0,1,17.491622,-999,20060615,25.4,26.299999,25.35,26.110001,14069600,26.110001,0,1,25.7550005,-999
20060614,19.98,20.5,19.77,20.440001,12012300,12.682587,0,1,16.3312935,-999,20060614,24.98,25.719999,24.6,25.110001,24168200,25.110001,0,1,25.0450005,-999
20060613,20.159999,20.57,19.670001,19.86,13313700,12.322709,0,1,16.241354,-999,20060613,25.459999,26.299999,24.370001,24.389999,23847700,24.389999,0,1,24.924999,-999
20060612,20.98,21.26,20.05,20.17,11580700,12.515057,0,1,16.7475285,-999,20060612,26.799999,26.969999,25.6,25.68,14346300,25.68,0,1,26.2399995,-999
20060609,21.699999,22.07,21.170001,21.35,10845600,13.247222,0,1,17.4736105,-999,20060609,27.4,28.030001,26.65,26.75,14963400,26.75,0,1,27.075,-999
20060608,21.57,21.85,20.56,21.42,18264300,13.290655,0,1,17.4303275,-999,20060608,27.370001,27.700001,26.23,27.030001,30622600,27.030001,0,1,27.200001,-999
20060607,22.46,22.5,21.65,21.820001,14134500,13.538848,0,1,17.999424,-999,20060607,28.940001,29.33,27.92,28,17352100,28,0,1,28.4700005,-999
20060606,23.119999,23.139999,21.599999,22.22,20603200,13.787039,0,1,18.453519,-999,20060606,29.1,29.35,28.549999,28.950001,18034100,28.950001,0,1,29.0250005,-999
20060605,23.7,24.140001,22.76,22.83,14526300,14.165531,0,1,18.9327655,-999,20060605,30.049999,30.139999,29.01,29.059999,17070500,29.059999,0,1,29.554999,-999
20060602,24.569999,24.689999,23.59,23.829999,16842700,14.786009,0,1,19.678004,-999,20060602,31.52,31.92,29.950001,30.1,21204100,30.1,0,1,30.81,-999
20060601,23.239999,24.180001,22.88,24.180001,13428100,15.003178,0,1,19.1215885,-999,20060601,31.049999,31.43,30.450001,31.389999,15279700,31.389999,0,1,31.219999,-999
20060531,23.280001,23.5,22.84,22.98,14960500,14.258602,0,1,18.7693015,-999,20060531,30.950001,31.23,30.41,30.889999,10190500,30.889999,0,1,30.92,-999
20060530,24.009999,24.020001,22.96,22.97,11219700,14.252398,0,1,19.1311985,-999,20060530,31.389999,31.549999,30.309999,30.48,11391700,30.48,0,1,30.9349995,-999
20060526,24.009999,24.169999,23.72,23.969999,7366000,14.872876,0,1,19.4414375,-999,20060526,31.190001,31.950001,30.799999,31.629999,9821300,31.629999,0,1,31.41,-999
20060525,24.500001,24.860001,23.789999,23.92,10591600,14.841853,0,1,19.670927,-999,20060525,31.51,31.51,30.25,30.969999,19433900,30.969999,0,1,31.2399995,-999
20060524,23.949999,24.759999,23.41,24.049999,14488000,14.922514,0,1,19.4362565,-999,20060524,31.9,32.860001,30.58,31.18,20773800,31.18,0,1,31.54,-999
20060523,24.500001,25.07,23.64,23.74,13307800,14.730167,0,1,19.615084,-999,20060523,33.720001,34,31.74,31.790001,16155000,31.790001,0,1,32.755001,-999
